Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price
1802307,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.79-3.81×2.39,894.47
1675264,ROUND,0.23,VS1,G,EX,EX,EX,N,3.99-4.02×2.41,894.96
1763811,ROUND,0.23,VS1,G,EX,EX,EX,N,4.01-4.03×2.39,894.96
1675264,ROUND,0.23,VS1,G,EX,EX,EX,N,3.99-4.02×2.41,894.96
1763811,ROUND,0.23,VS1,G,EX,EX,EX,N,4.01-4.03×2.39,894.96
1795559,ROUND,0.3,SI2,G,VG,VG,VG,F,4.21-4.25×2.70,895.21
1795546,ROUND,0.3,SI1,I,GD,VG,GD,N,4.09-4.18×2.69,895.21
1795527,ROUND,0.3,VS2,J,GD,VG,VG,N,4.07-4.12×2.73,895.21
1556477,ROUND,0.23,IF,G,EX,EX,EX,N,3.88-3.91×2.46,895.38
1763754,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.01×2.45,895.38
1763755,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.92-3.94×2.42,895.38
1618607,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.95-3.97×2.44,895.38
1763752,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.92-3.95×2.39,895.38
1763749,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.00×2.41,895.38
1763753,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.98-4.01×2.42,895.38
1618606,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.95×2.43,895.38
1763747,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.89-3.92×2.44,895.38
1763748,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.96-3.98×2.45,895.38
1592387,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.94-3.96×2.42,895.38
1592482,ROUND,0.23,VVS1,H,EX,EX,EX,N,3.91-3.94×2.45,895.38
1556477,ROUND,0.23,IF,G,EX,EX,EX,N,3.88-3.91×2.46,895.38
1763754,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.01×2.45,895.38
1763755,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.92-3.94×2.42,895.38
1618607,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.95-3.97×2.44,895.38
1763752,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.92-3.95×2.39,895.38
1763749,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.00×2.41,895.38
1763753,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.98-4.01×2.42,895.38
1618606,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.95×2.43,895.38
1763747,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.89-3.92×2.44,895.38
1763748,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.96-3.98×2.45,895.38
1592387,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.94-3.96×2.42,895.38
1592482,ROUND,0.23,VVS1,H,EX,EX,EX,N,3.91-3.94×2.45,895.38
1795447,ROUND,0.3,VVS1,K,EX,EX,EX,M,4.36-4.38×2.61,895.73
1790787,ROUND,0.33,VS1,L,EX,EX,EX,M,4.51-4.53×2.70,895.75
1574782,ROUND,0.68,SI2,O-P,EX,EX,EX,F,5.60-5.63×3.52,896.04
1783563,ROUND,0.3,VS1,K,EX,EX,EX,N,4.35-4.38×2.66,896.75
1783565,ROUND,0.3,VS1,K,EX,EX,EX,N,4.30-4.31×2.68,896.75
1788864,ROUND,0.31,VS1,K,EX,VG,VG,N,4.28-4.33×2.70,897.05
1556485,ROUND,0.19,IF,D,EX,EX,EX,N,3.72-3.74×2.29,897.36
1556485,ROUND,0.19,IF,D,EX,EX,EX,N,3.72-3.74×2.29,897.36
1513169,ROUND,0.29,SI1,F,VG,VG,GD,N,4.23-4.30×2.64,897.69
1757194,ROUND,0.3,SI2,G,VG,VG,VG,N,4.28-4.33×2.62,897.73
1758166,ROUND,0.3,SI2,F,VG,EX,EX,N,4.21-4.24×2.65,897.81
1576859,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.82×2.40,898.02
1556446,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.76-3.78×2.38,898.02
1694068,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.82-3.84×2.34,898.02
1576859,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.82×2.40,898.02
1556446,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.76-3.78×2.38,898.02
1694068,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.82-3.84×2.34,898.02
1792646,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.82×2.37,899.08
1792646,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.82×2.37,899.08
1598791,ROUND,0.23,VS2,E,EX,EX,VG,N,3.92-3.94×2.45,899.25
1541236,ROUND,0.23,VS2,E,VG,EX,VG,N,3.89-3.91×2.46,899.25
1586027,ROUND,0.23,VS2,E,VG,VG,VG,N,3.83-3.85×2.47,899.25
1556386,ROUND,0.23,VS2,F,EX,EX,EX,F,3.90-3.93×2.41,899.25
1645376,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.96×2.44,899.25
1618621,ROUND,0.23,VS1,D,EX,EX,EX,N,3.97-3.99×2.39,899.25
1627026,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.92×2.45,899.25
1684781,ROUND,0.23,VS1,D,EX,EX,EX,N,3.92-3.94×2.42,899.25
1627023,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.92×2.46,899.25
1789620,ROUND,0.3,VVS2,J,EX,EX,EX,ST,4.36-4.37×2.59,899.25
1792371,ROUND,0.3,VVS2,J,GD,VG,VG,N,4.14-4.19×2.73,899.25
1792370,ROUND,0.3,VVS2,J,GD,VG,VG,N,4.12-4.17×2.65,899.25
1792912,ROUND,0.3,VVS2,K,EX,EX,EX,N,4.30-4.32×2.68,899.27
1788846,ROUND,0.3,VVS2,K,EX,VG,VG,N,4.35-4.40×2.60,899.27
1669443,ROUND,0.29,SI1,D,VG,VG,GD,N,4.16-4.22×2.68,899.65
1679374,ROUND,0.23,VVS2,F,VG,VG,VG,N,3.94-3.97×2.45,899.71
1679374,ROUND,0.23,VVS2,F,VG,VG,VG,N,3.94-3.97×2.45,899.71
1775117,ROUND,0.3,VS2,J,VG,EX,EX,F,4.32-4.35×2.63,899.76
1779575,ROUND,0.3,VS1,K,EX,EX,EX,F,4.27-4.30×2.67,899.79
1528065,ROUND,0.23,IF,G,EX,EX,EX,N,4.01-3.98×2.36,900.42
1506828,ROUND,0.23,IF,G,EX,EX,EX,N,3.89-3.92×2.44,900.42
1528016,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.96-3.94×2.39,900.42
1592390,ROUND,0.23,VVS2,G,EX,EX,EX,N,4.03-4.04×2.37,900.42
1618608,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.97-3.99×2.42,900.42
1618599,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.91-3.94×2.43,900.42
1618603,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.97-4.00×2.43,900.42
1694077,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.97×2.39,900.42
1528017,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.95-3.92×2.42,900.42
1618602,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.88-3.91×2.46,900.42
1763751,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.02×2.38,900.42
1664997,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.96×2.47,900.42
1528065,ROUND,0.23,IF,G,EX,EX,EX,N,4.01-3.98×2.36,900.42
1506828,ROUND,0.23,IF,G,EX,EX,EX,N,3.89-3.92×2.44,900.42
1528016,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.96-3.94×2.39,900.42
1592390,ROUND,0.23,VVS2,G,EX,EX,EX,N,4.03-4.04×2.37,900.42
1618608,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.97-3.99×2.42,900.42
1618599,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.91-3.94×2.43,900.42
1618603,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.97-4.00×2.43,900.42
1694077,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.97×2.39,900.42
1528017,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.95-3.92×2.42,900.42
1618602,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.88-3.91×2.46,900.42
1763751,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.02×2.38,900.42
1664997,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.93-3.96×2.47,900.42
1589333,ROUND,0.28,SI1,F,EX,EX,VG,N,4.21-4.22×2.61,900.63
1790964,ROUND,0.3,SI2,H,EX,VG,EX,F,4.27-4.29×2.66,900.77
1790933,ROUND,0.3,SI1,J,VG,EX,EX,F,4.37-4.39×2.61,900.77
1790932,ROUND,0.3,SI1,J,VG,EX,VG,F,4.30-4.34×2.60,900.77
1789677,ROUND,0.3,VS1,K,EX,EX,EX,F,4.26-4.29×2.67,900.77
1786376,ROUND,0.3,VS1,K,EX,EX,VG,N,4.30-4.33×2.65,900.77
1789676,ROUND,0.3,VS1,K,EX,VG,VG,N,4.26-4.32×2.66,900.77
1791608,ROUND,0.3,VS1,K,EX,EX,VG,F,4.23-4.27×2.67,900.77
1783625,ROUND,0.32,VS2,K,EX,EX,EX,N,4.36-4.38×2.74,901.53
1598771,ROUND,0.24,VS1,F,VG,VG,VG,N,3.92-3.93×2.46,901.78
1775044,ROUND,0.3,VVS2,K,EX,EX,VG,N,4.30-4.34×2.63,901.78
1795560,ROUND,0.3,SI2,I,EX,EX,EX,N,4.27-4.30×2.68,901.8
1788798,ROUND,0.4,SI1,K,VG,VG,GD,N,4.57-4.63×2.95,901.87
1576858,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.87-3.88×2.35,902.26
1556444,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.79-3.82×2.33,902.26
1556440,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.77-3.78×2.36,902.26
1586433,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.87-3.89×2.37,902.26
1576856,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.81×2.37,902.26
1576857,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.83-3.85×2.34,902.26
1675219,ROUND,0.21,VVS1,F,EX,EX,EX,N,3.86-3.88×2.37,902.26
1576858,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.87-3.88×2.35,902.26
1556444,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.79-3.82×2.33,902.26
1556440,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.77-3.78×2.36,902.26
1586433,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.87-3.89×2.37,902.26
1576856,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.80-3.81×2.37,902.26
1576857,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.83-3.85×2.34,902.26
1675219,ROUND,0.21,VVS1,F,EX,EX,EX,N,3.86-3.88×2.37,902.26
1757114,ROUND,0.3,VS1,K,EX,EX,EX,F,4.31-4.34×2.65,902.29
1576836,ROUND,0.22,VS1,F,EX,EX,EX,N,3.83-3.85×2.39,902.39
1576840,ROUND,0.22,VS1,D,EX,EX,EX,N,3.85-3.87×2.39,902.39
1576843,ROUND,0.22,VS1,D,EX,EX,EX,N,3.84-3.85×2.42,902.39
1576841,ROUND,0.22,VS1,D,EX,EX,EX,N,3.84-3.87×2.42,902.39
1576836,ROUND,0.22,VS1,F,EX,EX,EX,N,3.83-3.85×2.39,902.39
1576840,ROUND,0.22,VS1,D,EX,EX,EX,N,3.85-3.87×2.39,902.39
1576843,ROUND,0.22,VS1,D,EX,EX,EX,N,3.84-3.85×2.42,902.39
1576841,ROUND,0.22,VS1,D,EX,EX,EX,N,3.84-3.87×2.42,902.39
1795526,ROUND,0.3,VS2,J,VG,EX,VG,F,4.35-4.38×2.55,902.83
1775118,ROUND,0.3,VS2,J,EX,EX,VG,F,4.29-4.33×2.68,902.83
1790943,ROUND,0.3,SI2,D,GD,EX,GD,N,4.13-4.18×2.72,902.88
1773435,ROUND,0.3,SI2,H,EX,EX,EX,N,4.37-4.39×2.62,903.81
1802324,ROUND,0.22,VS1,F,EX,EX,EX,N,3.88-3.89×2.44,904.23
1802324,ROUND,0.22,VS1,F,EX,EX,EX,N,3.88-3.89×2.44,904.23
1586184,ROUND,0.23,VS1,E,EX,EX,EX,F,3.95-3.96×2.47,904.71
1586158,ROUND,0.23,VS1,E,EX,EX,EX,F,3.93-3.95×2.44,904.71
1586165,ROUND,0.23,VS1,E,EX,VG,VG,N,3.93-3.95×2.45,904.71
1586163,ROUND,0.23,VS1,E,EX,VG,VG,N,3.89-3.91×2.45,904.71
1556409,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.93×2.47,904.71
1684785,ROUND,0.23,VS1,E,EX,EX,VG,N,3.96-3.99×2.42,904.71
1586172,ROUND,0.23,VS1,E,EX,EX,VG,N,3.92-3.94×2.44,904.71
1586152,ROUND,0.23,VS1,E,EX,EX,VG,N,3.91-3.92×2.39,904.71
1618633,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.97×2.41,904.71
1586145,ROUND,0.23,VS1,E,EX,EX,VG,N,3.92-3.94×2.43,904.71
1586025,ROUND,0.23,VS2,E,VG,EX,EX,N,3.90-3.92×2.40,904.71
1586021,ROUND,0.23,VS2,E,VG,EX,EX,N,3.86-3.88×2.46,904.71
1586019,ROUND,0.23,VS2,E,VG,VG,EX,N,3.85-3.87×2.46,904.71
1684798,ROUND,0.23,VS2,F,EX,EX,VG,N,3.94-3.96×2.41,904.71
1655440,ROUND,0.23,VS2,F,EX,EX,EX,N,3.98-4.00×2.46,904.71
1701430,ROUND,0.23,VS1,D,EX,EX,EX,N,3.96-3.97×2.41,904.71
1614247,ROUND,0.23,VS1,D,EX,EX,EX,N,3.99-4.02×2.39,904.71
1586184,ROUND,0.23,VS1,E,EX,EX,EX,F,3.95-3.96×2.47,904.71
1586158,ROUND,0.23,VS1,E,EX,EX,EX,F,3.93-3.95×2.44,904.71
1586165,ROUND,0.23,VS1,E,EX,VG,VG,N,3.93-3.95×2.45,904.71
1586163,ROUND,0.23,VS1,E,EX,VG,VG,N,3.89-3.91×2.45,904.71
1556409,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.93×2.47,904.71
1684785,ROUND,0.23,VS1,E,EX,EX,VG,N,3.96-3.99×2.42,904.71
1586172,ROUND,0.23,VS1,E,EX,EX,VG,N,3.92-3.94×2.44,904.71
1586152,ROUND,0.23,VS1,E,EX,EX,VG,N,3.91-3.92×2.39,904.71
1618633,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.97×2.41,904.71
1586145,ROUND,0.23,VS1,E,EX,EX,VG,N,3.92-3.94×2.43,904.71
1586025,ROUND,0.23,VS2,E,VG,EX,EX,N,3.90-3.92×2.40,904.71
1586021,ROUND,0.23,VS2,E,VG,EX,EX,N,3.86-3.88×2.46,904.71
1586019,ROUND,0.23,VS2,E,VG,VG,EX,N,3.85-3.87×2.46,904.71
1684798,ROUND,0.23,VS2,F,EX,EX,VG,N,3.94-3.96×2.41,904.71
1655440,ROUND,0.23,VS2,F,EX,EX,EX,N,3.98-4.00×2.46,904.71
1701430,ROUND,0.23,VS1,D,EX,EX,EX,N,3.96-3.97×2.41,904.71
1614247,ROUND,0.23,VS1,D,EX,EX,EX,N,3.99-4.02×2.39,904.71
1799463,ROUND,0.3,VS1,K,EX,EX,EX,N,4.29-4.32×2.68,904.88
1783701,ROUND,0.29,SI1,E,GD,VG,GD,N,4.26-4.30×2.57,905.05
1528077,ROUND,0.19,IF,D,EX,EX,EX,N,3.73-3.71×2.24,905.37
1528077,ROUND,0.19,IF,D,EX,EX,EX,N,3.73-3.71×2.24,905.37
1763745,ROUND,0.23,VVS2,G,EX,EX,EX,N,4.01-4.04×2.39,905.47
1541239,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.98-4.00×2.42,905.47
1556423,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.01×2.39,905.47
1701426,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.98-4.01×2.39,905.47
1763745,ROUND,0.23,VVS2,G,EX,EX,EX,N,4.01-4.04×2.39,905.47
1541239,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.98-4.00×2.42,905.47
1645370,ROUND,0.23,VVS2,G,EX,EX,EX,N,4.00-4.02×2.44,905.47
1556423,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.99-4.01×2.39,905.47
1701426,ROUND,0.23,VVS2,G,EX,EX,EX,N,3.98-4.01×2.39,905.47
1576852,ROUND,0.22,VVS2,E,EX,EX,EX,F,3.93-3.95×2.35,905.74
1576852,ROUND,0.22,VVS2,E,EX,EX,EX,F,3.93-3.95×2.35,905.74
1576837,ROUND,0.22,VS1,F,EX,EX,EX,N,3.85-3.87×2.39,906.84
1655422,ROUND,0.22,VS1,F,EX,EX,EX,N,3.85-3.87×2.40,906.84
1576842,ROUND,0.22,VS1,D,EX,EX,EX,N,3.83-3.85×2.39,906.84
1576837,ROUND,0.22,VS1,F,EX,EX,EX,N,3.85-3.87×2.39,906.84
1655422,ROUND,0.22,VS1,F,EX,EX,EX,N,3.85-3.87×2.40,906.84
1576842,ROUND,0.22,VS1,D,EX,EX,EX,N,3.83-3.85×2.39,906.84
1769356,ROUND,0.3,VS1,J,VG,EX,GD,N,4.33-4.38×2.63,906.85
1506807,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.81-3.83×2.36,906.87
1556448,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.84-3.86×2.35,906.87
1506809,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.82-3.84×2.35,906.87
1556441,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.78-3.80×2.38,906.87
1556447,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.84-3.87×2.34,906.87
1528030,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.79-3.77×2.39,906.87
1506808,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.81-3.82×2.38,906.87
1506807,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.81-3.83×2.36,906.87
1556448,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.84-3.86×2.35,906.87
1506809,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.82-3.84×2.35,906.87
1556441,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.78-3.80×2.38,906.87
1556447,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.84-3.87×2.34,906.87
1528030,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.79-3.77×2.39,906.87
1506808,ROUND,0.21,VVS2,E,EX,EX,EX,N,3.81-3.82×2.38,906.87
1791575,ROUND,0.35,VVS2,M,EX,EX,EX,F,4.51-4.54×2.82,907.02
1768783,ROUND,0.3,SI2,F,VG,EX,VG,N,4.16-4.19×2.68,907.38
1768781,ROUND,0.3,SI2,F,VG,VG,VG,N,4.16-4.19×2.71,907.88
1787737,ROUND,0.3,SI2,E,VG,EX,GD,N,4.20-4.27×2.65,907.92
1793023,ROUND,0.3,SI2,E,VG,EX,EX,N,4.26-4.28×2.66,907.92
1792628,ROUND,0.3,SI2,E,VG,EX,GD,N,4.21-4.23×2.69,907.92
1802325,ROUND,0.22,VS1,F,EX,EX,EX,N,3.89-3.91×2.38,908.34
1802325,ROUND,0.22,VS1,F,EX,EX,EX,N,3.89-3.91×2.38,908.34
1787568,ROUND,0.3,VS1,K,EX,EX,EX,N,4.27-4.30×2.69,908.38
1787569,ROUND,0.3,VS1,K,EX,EX,EX,N,4.29-4.32×2.66,908.38
1768784,ROUND,0.3,SI2,G,VG,EX,EX,N,4.20-4.23×2.69,908.44
1784603,ROUND,0.5,SI2,M,VG,VG,VG,F,4.97-5.03×3.20,908.46
1694076,ROUND,0.24,VVS2,G,EX,VG,EX,N,3.97-3.99×2.49,908.65
1694076,ROUND,0.24,VVS2,G,EX,VG,EX,N,3.97-3.99×2.49,908.65
1786350,ROUND,0.3,VVS2,K,EX,EX,VG,N,4.26-4.30×2.68,909.41
1793026,ROUND,0.3,SI2,F,GD,GD,VG,N,4.22-4.27×2.63,909.44
1592373,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.93×2.46,909.74
1528009,ROUND,0.23,VS1,E,EX,EX,EX,F,3.98-3.95×2.41,909.74
1586135,ROUND,0.23,VS1,E,EX,EX,EX,F,3.89-3.91×2.45,909.74
1556410,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.96×2.40,909.74
1586153,ROUND,0.23,VS1,E,EX,EX,EX,F,3.94-3.96×2.37,909.74
1618635,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.97×2.40,909.74
1665011,ROUND,0.23,VS1,E,EX,EX,EX,F,4.00-4.01×2.38,909.74
1670444,ROUND,0.23,VS1,E,EX,EX,VG,N,3.91-3.95×2.43,909.74
1763783,ROUND,0.23,VS1,E,EX,VG,EX,N,3.94-3.97×2.42,909.74
1592372,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.93×2.44,909.74
1763782,ROUND,0.23,VS1,E,EX,VG,EX,N,3.97-3.98×2.40,909.74
1592371,ROUND,0.23,VS1,E,EX,EX,EX,F,3.94-3.96×2.38,909.74
1618638,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.98×2.41,909.74
1556392,ROUND,0.23,VS2,E,EX,EX,VG,N,3.89-3.92×2.38,909.74
1674042,ROUND,0.23,VS1,F,EX,EX,EX,N,3.98-3.99×2.38,909.74
1618653,ROUND,0.23,VS1,F,EX,EX,EX,N,3.88-3.92×2.45,909.74
1655421,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.93×2.42,909.74
1655419,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.92×2.45,909.74
1684797,ROUND,0.23,VS2,F,EX,EX,EX,F,3.94-3.96×2.47,909.74
1598798,ROUND,0.23,VS2,F,EX,EX,EX,N,3.99-4.00×2.40,909.74
1674055,ROUND,0.23,VS2,F,EX,EX,EX,N,3.94-3.96×2.40,909.74
1655389,ROUND,0.23,VS1,D,EX,EX,EX,N,3.99-4.00×2.41,909.74
1701431,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.95×2.46,909.74
1614248,ROUND,0.23,VS1,D,EX,EX,EX,N,3.99-4.01×2.37,909.74
1627024,ROUND,0.23,VS1,D,EX,EX,EX,N,3.95-3.98×2.43,909.74
1701429,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.92×2.43,909.74
1665000,ROUND,0.23,VS1,D,EX,EX,EX,N,3.95-3.98×2.39,909.74
1592373,ROUND,0.23,VS1,E,EX,EX,EX,N,3.90-3.93×2.46,909.74
1528009,ROUND,0.23,VS1,E,EX,EX,EX,F,3.98-3.95×2.41,909.74
1586135,ROUND,0.23,VS1,E,EX,EX,EX,F,3.89-3.91×2.45,909.74
1556410,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.96×2.40,909.74
1586153,ROUND,0.23,VS1,E,EX,EX,EX,F,3.94-3.96×2.37,909.74
1618635,ROUND,0.23,VS1,E,EX,EX,EX,N,3.95-3.97×2.40,909.74
1665011,ROUND,0.23,VS1,E,EX,EX,EX,F,4.00-4.01×2.38,909.74
1670444,ROUND,0.23,VS1,E,EX,EX,VG,N,3.91-3.95×2.43,909.74
1763783,ROUND,0.23,VS1,E,EX,VG,EX,N,3.94-3.97×2.42,909.74
1592372,ROUND,0.23,VS1,E,EX,EX,EX,N,3.91-3.93×2.44,909.74
1763782,ROUND,0.23,VS1,E,EX,VG,EX,N,3.97-3.98×2.40,909.74
1592371,ROUND,0.23,VS1,E,EX,EX,EX,F,3.94-3.96×2.38,909.74
1618638,ROUND,0.23,VS1,E,EX,EX,EX,N,3.96-3.98×2.41,909.74
1556392,ROUND,0.23,VS2,E,EX,EX,VG,N,3.89-3.92×2.38,909.74
1674042,ROUND,0.23,VS1,F,EX,EX,EX,N,3.98-3.99×2.38,909.74
1618653,ROUND,0.23,VS1,F,EX,EX,EX,N,3.88-3.92×2.45,909.74
1655421,ROUND,0.23,VS1,F,EX,EX,EX,N,3.90-3.93×2.42,909.74
1655419,ROUND,0.23,VS1,F,EX,EX,EX,N,3.91-3.92×2.45,909.74
1684797,ROUND,0.23,VS2,F,EX,EX,EX,F,3.94-3.96×2.47,909.74
1598798,ROUND,0.23,VS2,F,EX,EX,EX,N,3.99-4.00×2.40,909.74
1674055,ROUND,0.23,VS2,F,EX,EX,EX,N,3.94-3.96×2.40,909.74
1655389,ROUND,0.23,VS1,D,EX,EX,EX,N,3.99-4.00×2.41,909.74
1701431,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.95×2.46,909.74
1614248,ROUND,0.23,VS1,D,EX,EX,EX,N,3.99-4.01×2.37,909.74
1627024,ROUND,0.23,VS1,D,EX,EX,EX,N,3.95-3.98×2.43,909.74
1645377,ROUND,0.23,VS1,D,EX,EX,EX,N,3.93-3.95×2.39,909.74
1701429,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.92×2.43,909.74
1665000,ROUND,0.23,VS1,D,EX,EX,EX,N,3.95-3.98×2.39,909.74
1802319,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.93×2.48,910.12
1802319,ROUND,0.23,VS1,D,EX,EX,EX,N,3.90-3.93×2.48,910.12
1763687,ROUND,0.3,SI2,G,VG,EX,VG,N,4.20-4.22×2.69,910.47
1770997,ROUND,0.35,VS2,J,VG,EX,GD,N,4.45-4.50×2.78,910.57
1770849,ROUND,0.4,SI1,K,VG,EX,VG,N,4.64-4.67×3.00,910.57
1799389,ROUND,0.32,VVS1,L,EX,EX,EX,N,4.37-4.38×2.71,910.71
1576828,ROUND,0.22,VS2,E,EX,EX,EX,N,3.93-3.95×2.37,910.94
1483769,ROUND,0.22,VS2,E,EX,EX,EX,N,3.85-3.84X2.42,910.94
1576835,ROUND,0.22,VS1,F,EX,EX,EX,N,3.93-3.94×2.39,910.94
1576844,ROUND,0.22,VS1,D,EX,EX,EX,N,3.92-3.94×2.36,910.94
1721721,ROUND,0.22,VS1,D,EX,EX,EX,N,3.88-3.89×2.38,910.94
1701371,ROUND,0.23,IF,G,EX,EX,EX,N,4.00-4.01×2.44,910.94
1592389,ROUND,0.23,VVS2,G,EX,EX,EX,N,4.00-4.02×2.40,910.94
1576828,ROUND,0.22,VS2,E,EX,EX,EX,N,3.93-3.95×2.37,910.94
1483769,ROUND,0.22,VS2,E,EX,EX,EX,N,3.85-3.84X2.42,910.94
1576835,ROUND,0.22,VS1,F,EX,EX,EX,N,3.93-3.94×2.39,910.94
1576844,ROUND,0.22,VS1,D,EX,EX,EX,N,3.92-3.94×2.36,910.94
1721721,ROUND,0.22,VS1,D,EX,EX,EX,N,3.88-3.89×2.38,910.94
1701371,ROUND,0.23,IF,G,EX,EX,EX,N,4.00-4.01×2.44,910.94
1592389,ROUND,0.23,VVS2,G,EX,EX,EX,N,4.00-4.02×2.40,910.94
1766601,ROUND,0.3,VVS2,K,EX,EX,EX,N,4.32-4.33×2.61,910.94
1778439,ROUND,0.3,SI2,H,VG,EX,EX,N,4.23-4.27×2.70,910.96
1783514,ROUND,0.3,VVS2,H,VG,VG,GD,N,4.29-4.34×2.61,910.98
1775075,ROUND,0.3,VS1,J,GD,VG,VG,N,4.17-4.20×2.69,910.99
